    entiteitnummer;haltenummer;omschrijving;omschrijvinglang;gemeentenummer;omschrijvinggemeente;geocoordinaat;haltetoegankelijkheden;hoofdhalte;taal;links;latitude;longitude;locatie
2;251145;Poel;Gent Poel;4612;Gent;"{""latitude"": 51.053577, ""longitude"": 3.718897}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251145""}]";51.053577;3.718897;51.053577, 3.718897
2;251157;Post;Mariakerke Post;4614;Gent;"{""latitude"": 51.075003, ""longitude"": 3.678867}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251157""}]";51.075003;3.678867;51.075003, 3.678867
2;251186;Klaverdries;Drongen Klaverdries;4617;Gent;"{""latitude"": 51.049497, ""longitude"": 3.657457}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251186""}]";51.049497;3.657457;51.049497, 3.657457
2;251204;Krijtestraat;Oostakker Krijtestraat;4615;Gent;"{""latitude"": 51.080472, ""longitude"": 3.771274}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251204""}]";51.080472;3.771274;51.080472, 3.771274
2;251219;Dienstencentrum;Sint-Amandsberg Dienstencentrum;4616;Gent;"{""latitude"": 51.062363, ""longitude"": 3.750048}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251219""}]";51.062363;3.750048;51.062363, 3.750048
2;251232;Beneluxplein;Gent Beneluxplein;1378;Gent;"{""latitude"": 51.049401, ""longitude"": 3.702388}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251232""}]";51.049401;3.702388;51.049401, 3.702388
2;251246;Manchesterstraat;Gent Manchesterstraat;4612;Gent;"{""latitude"": 51.079754, ""longitude"": 3.732027}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251246""}]";51.079754;3.732027;51.079754, 3.732027
2;251411;Post (St Cornelius);Mariakerke Post (St Cornelius);4614;Gent;"{""latitude"": 51.074871, ""longitude"": 3.679438}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251411""}]";51.074871;3.679438;51.074871, 3.679438
2;251448;Bijlokehof;Gent Bijlokehof;4612;Gent;"{""latitude"": 51.044695, ""longitude"": 3.714162}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251448""}]";51.044695;3.714162;51.044695, 3.714162
2;251474;Braemkasteel;Gentbrugge Braemkasteel;4619;Gent;"{""latitude"": 51.037299, ""longitude"": 3.762747}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251474""}]";51.037299;3.762747;51.037299, 3.762747
2;251511;Staakskensstraat;Gent Staakskensstraat;4612;Gent;"{""latitude"": 51.069222, ""longitude"": 3.695694}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251511""}]";51.069222;3.695694;51.069222, 3.695694
2;251587;Loofblommestraat;Sint-Denijs-Westrem Loofblommestraat;4623;Gent;"{""latitude"": 51.022218, ""longitude"": 3.67056}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251587""}]";51.022218;3.67056;51.022218, 3.67056
2;251984;Ottergemsesteenweg;Gent Ottergemsesteenweg;4612;Gent;"{""latitude"": 51.037142, ""longitude"": 3.726392}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251984""}]";51.037142;3.726392;51.037142, 3.726392
2;252134;Forelstraat;Gent Forelstraat;4612;Gent;"{""latitude"": 51.048814, ""longitude"": 3.744183}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/252134""}]";51.048814;3.744183;51.048814, 3.744183
2;252362;Industrieweg;Mariakerke Industrieweg;4614;Gent;"{""latitude"": 51.083648, ""longitude"": 3.666661}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/252362""}]";51.083648;3.666661;51.083648, 3.666661
2;252563;Cardijnlaan;Oostakker Cardijnlaan;4615;Gent;"{""latitude"": 51.099253, ""longitude"": 3.768642}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/252563""}]";51.099253;3.768642;51.099253, 3.768642
2;252565;Langerbruggestraat;Oostaker Langerbruggestraat;4615;Gent;"{""latitude"": 51.100993, ""longitude"": 3.76069}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/252565""}]";51.100993;3.76069;51.100993, 3.76069
2;252896;Eindeke;Ledeberg Eindeke;4619;Gent;"{""latitude"": 51.028919, ""longitude"": 3.745996}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/252896""}]";51.028919;3.745996;51.028919, 3.745996
2;253407;Passagierstraat;Gent Passagierstraat;1378;Gent;"{""latitude"": 51.101239, ""longitude"": 3.730678}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253407""}]";51.101239;3.730678;51.101239, 3.730678
2;253417;;Neptunus;4611;Gent;"{""latitude"": 51.086029, ""longitude"": 3.704922}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253417""}]";51.086029;3.704922;51.086029, 3.704922
2;253543;Visitatiestraat;Sint-Amandsberg Visitatiestraat;4616;Gent;"{""latitude"": 51.06853, ""longitude"": 3.749608}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253543""}]";51.06853;3.749608;51.06853, 3.749608
2;253645;Voortmanstraat;Gent Voortmanstraat;4612;Gent;"{""latitude"": 51.06622, ""longitude"": 3.721925}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253645""}]";51.06622;3.721925;51.06622, 3.721925
2;253652;Spoorwegstraat;Wondelgem Spoorwegstraat;4611;Gent;"{""latitude"": 51.078964, ""longitude"": 3.711642}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253652""}]";51.078964;3.711642;51.078964, 3.711642
2;253760;Baarledorpstraat;Drongen Baarledorpstraat;4622;Gent;"{""latitude"": 51.036738, ""longitude"": 3.616802}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253760""}]";51.036738;3.616802;51.036738, 3.616802
2;254810;Zuid afstapperron Sint-Anna;Gent Zuid afstapperron Sint-Anna;4612;Gent;"{""latitude"": 51.049145, ""longitude"": 3.733725}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/254810""}]";51.049145;3.733725;51.049145, 3.733725
2;254925;Roeivereniging;Gent Roeivereniging;4612;Gent;"{""latitude"": 51.046954, ""longitude"": 3.697386}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/254925""}]";51.046954;3.697386;51.046954, 3.697386
2;258862;Driebeekstraat;Gentbrugge Driebeekstraat;4619;Gent;"{""latitude"": 51.036944, ""longitude"": 3.763821}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/258862""}]";51.036944;3.763821;51.036944, 3.763821
2;260145;Poel;Gent Poel;4612;Gent;"{""latitude"": 51.054529, ""longitude"": 3.71694}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/260145""}]";51.054529;3.71694;51.054529, 3.71694
2;260409;Langerbruggebrug;Gent Langerbruggebrug;1378;Gent;"{""latitude"": 51.112244, ""longitude"": 3.740083}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/260409""}]";51.112244;3.740083;51.112244, 3.740083
2;261044;Universitair ziekenhuis;Gent Universitair ziekenhuis;4612;Gent;"{""latitude"": 51.026401, ""longitude"": 3.721706}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/261044""}]";51.026401;3.721706;51.026401, 3.721706
2;261051;Yachtdreef;Gent Yachtdreef;229;Gent;"{""latitude"": 51.045727, ""longitude"": 3.705797}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/261051""}]";51.045727;3.705797;51.045727, 3.705797
2;261152;Koning Albertbrug (Sportstraat);Gent Koning Albertbrug (Sportstraat);4612;Gent;"{""latitude"": 51.042411, ""longitude"": 3.710168}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/261152""}]";51.042411;3.710168;51.042411, 3.710168
2;262502;Jubileumlaan;Gent Jubileumlaan;4612;Gent;"{""latitude"": 51.046474, ""longitude"": 3.706496}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/262502""}]";51.046474;3.706496;51.046474, 3.706496
2;263529;P+R Oostakker (Oudebareelstraat);Sint-Amandsberg P+R Oostakker (Oudebareelstraat);4616;Gent;"{""latitude"": 51.072167, ""longitude"": 3.773251}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/263529""}]";51.072167;3.773251;51.072167, 3.773251
2;265951;Rotonde;Drongen Rotonde;4617;Gent;"{""latitude"": 51.054461, ""longitude"": 3.662212}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/265951""}]";51.054461;3.662212;51.054461, 3.662212
2;270011;Grensstraat;Gent Grensstraat;4611;Gent;"{""latitude"": 51.076732, ""longitude"": 3.715699}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270011""}]";51.076732;3.715699;51.076732, 3.715699
2;270057;Grasland;Oostakker Grasland;4615;Gent;"{""latitude"": 51.105259, ""longitude"": 3.773828}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270057""}]";51.105259;3.773828;51.105259, 3.773828
2;270085;Lange Steenstraat;Gent Lange Steenstraat;4612;Gent;"{""latitude"": 51.058959, ""longitude"": 3.721915}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270085""}]";51.058959;3.721915;51.058959, 3.721915
2;270204;Krijtestraat;Oostakker Krijtestraat;4615;Gent;"{""latitude"": 51.081837, ""longitude"": 3.77269}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270204""}]";51.081837;3.77269;51.081837, 3.77269
2;270274;Heuvelpoort;Gent Heuvelpoort;4612;Gent;"{""latitude"": 51.038692, ""longitude"": 3.728206}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270274""}]";51.038692;3.728206;51.038692, 3.728206
2;271051;Yachtdreef;Gent Yachtdreef;4612;Gent;"{""latitude"": 51.045154, ""longitude"": 3.703997}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/271051""}]";51.045154;3.703997;51.045154, 3.703997
2;271372;Sint-Amandsstraat;Gent Sint-Amandsstraat;4612;Gent;"{""latitude"": 51.041707, ""longitude"": 3.725223}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/271372""}]";51.041707;3.725223;51.041707, 3.725223
2;272143;Eisenhowerlaan;Oostakker Eisenhowerlaan;4615;Gent;"{""latitude"": 51.08395, ""longitude"": 3.794766}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/272143""}]";51.08395;3.794766;51.08395, 3.794766
2;275951;Rotonde;Drongen Rotonde;4617;Gent;"{""latitude"": 51.054311, ""longitude"": 3.662645}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/275951""}]";51.054311;3.662645;51.054311, 3.662645
2;200013;Van Beverenplein;Gent Van Beverenplein;4612;Gent;"{""latitude"": 51.072529, ""longitude"": 3.709147}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200013""}]";51.072529;3.709147;51.072529, 3.709147
2;200014;Hortensiastraat;Gent Hortensiastraat;4612;Gent;"{""latitude"": 51.070319, ""longitude"": 3.703784}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200014""}]";51.070319;3.703784;51.070319, 3.703784
2;200017;Nieuwevaartbrug;Gent Nieuwevaartbrug;4612;Gent;"{""latitude"": 51.063979, ""longitude"": 3.703341}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200017""}]";51.063979;3.703341;51.063979, 3.703341
2;200018;Wittekaproenenplein;Gent Wittekaproenenplein;4612;Gent;"{""latitude"": 51.062466, ""longitude"": 3.706668}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200018""}]";51.062466;3.706668;51.062466, 3.706668
2;200060;Stelplaats;Gentbrugge Stelplaats;4619;Gent;"{""latitude"": 51.037212, ""longitude"": 3.749757}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200060""}]";51.037212;3.749757;51.037212, 3.749757
2;200061;Van Lokerenstraat;Ledeberg Van Lokerenstraat;4621;Gent;"{""latitude"": 51.040121, ""longitude"": 3.744096}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200061""}]";51.040121;3.744096;51.040121, 3.744096
2;200062;Keizerpoort (Brusselsepoortstraat);Gent Keizerpoort (Brusselsepoortstraat);4612;Gent;"{""latitude"": 51.042708, ""longitude"": 3.73808}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200062""}]";51.042708;3.73808;51.042708, 3.73808
2;200064;Vijfwindgatenstraat;Gent Vijfwindgatenstraat;4612;Gent;"{""latitude"": 51.044527, ""longitude"": 3.733705}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200064""}]";51.044527;3.733705;51.044527, 3.733705
2;200071;Galgenberg;Gent Galgenberg;4612;Gent;"{""latitude"": 51.050769, ""longitude"": 3.713434}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200071""}]";51.050769;3.713434;51.050769, 3.713434
2;200076;Meersstraat;Gent Meersstraat;4612;Gent;"{""latitude"": 51.03855, ""longitude"": 3.710498}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200076""}]";51.03855;3.710498;51.03855, 3.710498
2;200089;Lippensplein;Gent Lippensplein;4612;Gent;"{""latitude"": 51.050257, ""longitude"": 3.729538}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200089""}]";51.050257;3.729538;51.050257, 3.729538
2;200100;Gravensteen (Geldmunt);Gent Gravensteen (Geldmunt);4612;Gent;"{""latitude"": 51.057051, ""longitude"": 3.721435}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200100""}]";51.057051;3.721435;51.057051, 3.721435
2;200101;Lange Steenstraat;Gent Lange Steenstraat;4612;Gent;"{""latitude"": 51.058682, ""longitude"": 3.721441}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200101""}]";51.058682;3.721441;51.058682, 3.721441
2;200106;Muidebrug;Gent Muidebrug;4612;Gent;"{""latitude"": 51.069735, ""longitude"": 3.729902}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200106""}]";51.069735;3.729902;51.069735, 3.729902
2;200110;AZ Sint-Lucas (Blaisantvest);Gent AZ Sint-Lucas (Blaisantvest);229;Gent;"{""latitude"": 51.064779, ""longitude"": 3.718512}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200110""}]";51.064779;3.718512;51.064779, 3.718512
2;200111;Opgeëistenlaan;Gent Opgeëistenlaan;4612;Gent;"{""latitude"": 51.062594, ""longitude"": 3.715532}";VISUELE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200111""}]";51.062594;3.715532;51.062594, 3.715532
2;200128;Carelshof;Sint-Amandsberg Carelshof;4616;Gent;"{""latitude"": 51.07084, ""longitude"": 3.77073}";MOTORISCH_MET_ASSIST;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200128""}]";51.07084;3.77073;51.07084, 3.77073
2;200129;Oudebareelstraat;Sint-Amandsberg Oudebareelstraat;4616;Gent;"{""latitude"": 51.073277, ""longitude"": 3.776316}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200129""}]";51.073277;3.776316;51.073277, 3.776316
2;200135;Heernisplein;Sint-Amandsberg Heernisplein;4616;Gent;"{""latitude"": 51.05272, ""longitude"": 3.7481}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200135""}]";51.05272;3.7481;51.05272, 3.7481
2;200136;Banierstraat;Gent Banierstraat;4616;Gent;"{""latitude"": 51.053303, ""longitude"": 3.745384}";VISUELE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200136""}]";51.053303;3.745384;51.053303, 3.745384
2;200145;Poel;Gent Poel;4612;Gent;"{""latitude"": 51.054565, ""longitude"": 3.716315}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200145""}]";51.054565;3.716315;51.054565, 3.716315
2;200147;Brugsepoort (Brugsepoortstraat);Gent Brugsepoort (Brugsepoortstraat);4612;Gent;"{""latitude"": 51.056547, ""longitude"": 3.710199}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200147""}]";51.056547;3.710199;51.056547, 3.710199
2;200150;Rooigem (Brugsesteenweg);Gent Rooigem (Brugsesteenweg);4612;Gent;"{""latitude"": 51.064012, ""longitude"": 3.694478}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200150""}]";51.064012;3.694478;51.064012, 3.694478
2;200152;Fluweelstraat;Gent Fluweelstraat;4612;Gent;"{""latitude"": 51.067252, ""longitude"": 3.687269}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200152""}]";51.067252;3.687269;51.067252, 3.687269
2;200153;Jutestraat;Mariakerke Jutestraat;4614;Gent;"{""latitude"": 51.068791, ""longitude"": 3.684633}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200153""}]";51.068791;3.684633;51.068791, 3.684633
2;200156;Post;Mariakerke Post;4614;Gent;"{""latitude"": 51.075574, ""longitude"": 3.679041}";MOTORISCH_MET_ASSIST;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200156""}]";51.075574;3.679041;51.075574, 3.679041
2;200161;Maaltebruggestraat;Gent Maaltebruggestraat;4612;Gent;"{""latitude"": 51.024818, ""longitude"": 3.706273}";VISUELE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200161""}]";51.024818;3.706273;51.024818, 3.706273
2;200162;M. Middelares - Maalte;Gent M. Middelares - Maalte;4623;Gent;"{""latitude"": 51.02303, ""longitude"": 3.698673}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200162""}]";51.02303;3.698673;51.02303, 3.698673
2;200179;Drongenplein;Drongen Drongenplein;4617;Gent;"{""latitude"": 51.050149, ""longitude"": 3.662548}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200179""}]";51.050149;3.662548;51.050149, 3.662548
2;200180;Klaverdries;Drongen Klaverdries;4617;Gent;"{""latitude"": 51.050006, ""longitude"": 3.657151}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200180""}]";51.050006;3.657151;51.050006, 3.657151
2;200181;Brug;Drongen Brug;4617;Gent;"{""latitude"": 51.047571, ""longitude"": 3.650771}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200181""}]";51.047571;3.650771;51.047571, 3.650771
2;200186;Congregatiestraat;Drongen Congregatiestraat;4617;Gent;"{""latitude"": 51.053053, ""longitude"": 3.653244}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200186""}]";51.053053;3.653244;51.053053, 3.653244
2;200200;Heuvelpoort;Gent Heuvelpoort;4612;Gent;"{""latitude"": 51.038933, ""longitude"": 3.725961}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING";;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200200""}]";51.038933;3.725961;51.038933, 3.725961
2;200203;Goedlevenstraat;Oostakker Goedlevenstraat;4615;Gent;"{""latitude"": 51.077511, ""longitude"": 3.76688}";MOTORISCH_MET_ASSIST;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200203""}]";51.077511;3.76688;51.077511, 3.76688
2;200204;Krijtestraat;Oostakker Krijtestraat;4615;Gent;"{""latitude"": 51.081302, ""longitude"": 3.771381}";MOTORISCH_MET_ASSIST;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200204""}]";51.081302;3.771381;51.081302, 3.771381
2;200214;Snellaertplein;Sint-Amandsberg Snellaertplein;4616;Gent;"{""latitude"": 51.071092, ""longitude"": 3.755715}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200214""}]";51.071092;3.755715;51.071092, 3.755715
2;200218;Grondwetlaan;Sint-Amandsberg Grondwetlaan;4616;Gent;"{""latitude"": 51.064824, ""longitude"": 3.752737}";MOTORISCHE_BEPERKING;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/200218""}]";51.064824;3.752737;51.064824, 3.752737
